AL	AP	DAL	StartOffset	EndOffset	LAAL	NumChunks	DiscontinuitySum	DiscontinuityAve	DiscontinuityNum	RTF
920.708	1.116	920.708	920.708	560.0	920.708	1	0.0	0.0	0	1.679
1661.597	1.084	1661.597	1661.597	540.0	1661.597	1	0.0	0.0	0	1.352
991.969	0.897	1038.602	1038.602	280.0	991.969	2	313.243	313.243	1	1.183
1097.934	0.833	1097.934	1047.57	340.0	1097.934	2	622.948	622.948	1	1.181
959.607	0.703	1037.541	1037.541	319.546	959.607	2	0.0	0.0	0	1.296
1136.914	1.1	1136.914	1136.914	240.0	1136.914	1	0.0	0.0	0	1.232
605.44	1.778	1038.19	1038.19	240.0	994.555	2	316.463	316.463	1	1.154
1258.603	1.178	1258.603	1258.603	1160.0	1258.603	1	0.0	0.0	0	2.085
2302.639	0.257	2019.96	2019.96	360.0	2302.639	2	575.51	575.51	1	1.13
1832.146	0.268	1832.146	1832.146	540.0	1832.146	1	0.0	0.0	0	1.316
1931.19	0.21	1410.685	1044.389	820.0	1931.19	2	1614.83	1614.83	1	1.281
1838.92	0.208	1339.147	1033.831	680.0	1838.92	2	1578.73	1578.73	1	1.243
3095.547	0.09	1983.321	1037.435	120.0	3095.547	2	3970.385	3970.385	1	1.023
2959.042	0.087	1922.501	1040.559	820.0	2959.042	2	3484.036	3484.036	1	1.171
3995.074	0.064	2457.507	1026.382	120.0	3995.074	2	5653.832	5653.832	1	1.017
1955.26	0.35	2019.441	2019.441	599.138	1955.26	2	0.0	0.0	0	1.296
1488.2	0.275	1153.325	1027.688	1000.0	1488.2	2	809.252	809.252	1	1.498
876.553	1.109	876.553	876.553	460.0	876.553	1	0.0	0.0	0	1.582
1034.933	2.251	1034.933	1034.933	615.646	1034.933	2	0.0	0.0	0	1.638
939.777	1.108	939.777	939.777	440.0	939.777	1	0.0	0.0	0	1.519
638.089	1.901	1035.108	1035.108	900.0	992.374	2	197.143	197.143	1	1.635
1045.971	0.629	1032.608	1032.608	200.0	1045.971	2	7.483	7.483	1	1.148
1112.118	0.598	1031.23	1031.23	480.0	1112.118	2	321.633	321.633	1	1.315
620.457	1.954	1033.932	1033.932	540.0	945.718	2	41.043	41.043	1	1.415
959.456	0.933	1041.277	1041.277	260.0	959.456	2	105.533	105.533	1	1.185
589.839	1.915	1026.927	1026.927	180.0	912.198	2	69.433	69.433	1	1.14
1728.201	1.078	1728.201	1728.201	500.0	1728.201	1	0.0	0.0	0	1.312
1731.514	0.54	1731.514	1731.514	720.0	1731.514	1	0.0	0.0	0	1.449
1303.501	0.434	1084.272	1032.869	920.0	1303.501	2	533.832	533.832	1	1.525
1291.58	0.545	1291.58	1291.58	280.0	1291.58	1	0.0	0.0	0	1.236
1041.681	0.655	1045.182	1045.182	402.177	1041.681	2	0.0	0.0	0	1.315
1048.554	0.63	1034.759	1034.759	220.0	1048.554	2	27.483	27.483	1	1.163
1279.615	0.538	1113.145	1031.165	260.0	1279.615	2	757.642	757.642	1	1.13
1826.097	0.545	1826.097	1826.097	880.0	1826.097	1	0.0	0.0	0	1.526
1653.555	0.249	1237.41	1028.131	200.0	1653.555	2	1276.871	1276.871	1	1.08
1930.554	0.18	1381.582	1030.118	680.0	1930.554	2	1707.846	1707.846	1	1.232
2359.591	0.134	1595.509	1035.42	180.0	2359.591	2	2540.408	2540.408	1	1.047
1851.511	0.561	1851.511	1851.511	1260.0	1851.511	1	0.0	0.0	0	1.764
1423.268	0.542	1423.268	1423.268	540.0	1423.268	1	0.0	0.0	0	1.411
1677.511	0.298	1287.306	1041.521	360.0	1677.511	2	1341.361	1341.361	1	1.138
1482.375	0.313	1156.606	1026.493	360.0	1482.375	2	931.791	931.791	1	1.166
2009.48	0.176	1423.766	1036.925	260.0	2009.48	2	1883.81	1883.81	1	1.083
1410.01	1.145	1410.01	1410.01	1160.0	1410.01	1	0.0	0.0	0	1.942
610.347	1.841	1037.193	1037.193	280.0	973.34	2	231.973	231.973	1	1.193
594.689	1.984	1027.131	1027.131	271.837	896.73	2	0.0	0.0	0	1.225
952.703	0.917	1030.065	1030.065	280.0	952.703	2	188.753	188.753	1	1.196
1410.167	0.578	1410.167	1410.167	1160.0	1410.167	1	0.0	0.0	0	1.951
921.553	1.043	1035.709	1035.709	978.277	921.553	2	0.0	0.0	0	1.842
1416.906	1.119	1416.906	1416.906	520.0	1416.906	1	0.0	0.0	0	1.411
603.24	1.944	1039.983	1039.983	242.177	922.696	2	0.0	0.0	0	1.19
1455.465	1.139	1455.465	1455.465	1140.0	1455.465	1	0.0	0.0	0	1.892
1569.231	0.545	1569.231	1569.231	740.0	1569.231	1	0.0	0.0	0	1.514
2026.914	0.305	2026.914	2026.914	625.578	2026.914	2	0.0	0.0	0	1.317
970.519	0.898	1029.81	1029.81	180.0	970.519	2	258.413	258.413	1	1.12
1045.011	2.298	1045.011	1045.011	1124.036	1045.011	2	0.0	0.0	0	2.152
1141.176	0.569	1024.052	1024.052	260.0	1141.176	2	480.952	480.952	1	1.157
1026.986	0.884	1026.986	1026.986	18.277	1026.986	1	0.0	0.0	0	1.016
1213.13	0.538	1213.13	1213.13	240.0	1213.13	1	0.0	0.0	0	1.213
1300.473	1.097	1300.473	1300.473	500.0	1300.473	1	0.0	0.0	0	1.422
1404.295	1.079	1404.295	1404.295	460.0	1404.295	1	0.0	0.0	0	1.354
923.068	0.972	1028.553	1028.553	442.177	923.068	2	0.0	0.0	0	1.346
1918.063	0.55	1918.063	1918.063	1000.0	1918.063	1	0.0	0.0	0	1.574
1681.573	0.292	1280.92	1029.749	300.0	1681.573	2	1411.02	1411.02	1	1.112
1742.804	0.21	1274.129	1030.366	220.0	1742.804	2	1304.58	1304.58	1	1.084
1441.793	0.387	1164.514	1027.866	400.0	1441.793	2	978.231	978.231	1	1.18
1976.891	0.35	1976.891	1976.891	260.0	1976.891	1	0.0	0.0	0	1.138
2051.374	0.333	2030.027	2030.027	158.549	2051.374	2	0.0	0.0	0	1.071
1157.429	0.449	1027.722	1027.722	400.0	1157.429	2	258.413	258.413	1	1.267
932.267	0.93	1029.176	1029.176	200.0	932.267	2	110.703	110.703	1	1.146
1176.289	1.077	1176.289	1176.289	240.0	1176.289	1	0.0	0.0	0	1.22
1225.018	1.076	1225.018	1225.018	240.0	1225.018	1	0.0	0.0	0	1.211
1380.372	0.545	1380.372	1380.372	540.0	1380.372	1	0.0	0.0	0	1.426
1296.267	1.162	1296.267	1296.267	1160.0	1296.267	1	0.0	0.0	0	2.04
970.853	1.114	970.853	970.853	500.0	970.853	1	0.0	0.0	0	1.574
635.547	2.042	1035.061	1035.061	900.227	940.49	2	0.0	0.0	0	1.738
1698.618	0.273	1698.618	1698.618	600.0	1698.618	1	0.0	0.0	0	1.385
1037.489	1.015	1037.489	1037.489	237.596	1037.489	1	0.0	0.0	0	1.232
969.847	1.084	969.847	969.847	340.0	969.847	1	0.0	0.0	0	1.38
895.927	1.134	895.927	895.927	820.0	895.927	1	0.0	0.0	0	2.038
1184.916	1.121	1184.916	1184.916	680.0	1184.916	1	0.0	0.0	0	1.643
622.09	1.739	1046.562	1046.562	280.0	1043.133	2	444.172	444.172	1	1.166
1643.367	1.049	2039.49	2039.49	384.308	1643.367	2	0.0	0.0	0	1.187
1660.548	1.036	2023.998	2023.998	626.259	1660.548	2	0.0	0.0	0	1.296
1585.319	1.147	1585.319	1585.319	940.0	1585.319	1	0.0	0.0	0	1.68
606.057	1.965	1037.924	1037.924	323.991	920.059	2	0.0	0.0	0	1.258
971.679	1.115	971.679	971.679	800.0	971.679	1	0.0	0.0	0	1.918
597.564	1.872	1028.523	1028.523	480.0	940.24	2	90.703	90.703	1	1.35
851.119	1.144	851.119	851.119	780.0	851.119	1	0.0	0.0	0	2.049
1241.488	1.125	1241.488	1241.488	560.0	1241.488	1	0.0	0.0	0	1.507
2042.541	1.072	2042.541	2042.541	512.562	2042.541	2	0.0	0.0	0	1.258
2037.053	1.086	2037.053	2037.053	788.798	2037.053	2	0.0	0.0	0	1.404
1745.627	0.291	1745.627	1745.627	1120.0	1745.627	1	0.0	0.0	0	1.747
641.041	2.187	1032.663	1032.663	959.546	911.155	2	0.0	0.0	0	1.888
1019.798	0.886	1041.106	1041.106	400.0	1019.798	2	242.902	242.902	1	1.25
1537.597	0.538	1537.597	1537.597	280.0	1537.597	1	0.0	0.0	0	1.196
1167.671	0.59	1039.581	1039.581	460.0	1167.671	2	406.122	406.122	1	1.283
1106.491	0.615	1040.652	1040.652	240.0	1106.491	2	204.989	204.989	1	1.164
1912.363	0.378	1912.363	1912.363	1200.0	1912.363	1	0.0	0.0	0	1.713
1779.669	0.191	1304.975	1039.305	640.0	1779.669	2	1231.701	1231.701	1	1.253
940.355	1.094	940.355	940.355	280.0	940.355	1	0.0	0.0	0	1.326
1088.226	0.627	1050.584	1050.584	200.0	1088.226	2	145.533	145.533	1	1.142
1024.763	0.885	1048.809	1048.809	260.0	1024.763	2	294.512	294.512	1	1.161
971.139	0.913	1037.983	1037.983	140.0	971.139	2	204.989	204.989	1	1.096
1420.675	1.102	1420.675	1420.675	680.0	1420.675	1	0.0	0.0	0	1.527
1298.803	1.107	1298.803	1298.803	580.0	1298.803	1	0.0	0.0	0	1.494
648.372	2.213	1037.218	1037.218	1031.156	915.583	2	0.0	0.0	0	1.965
846.865	1.154	846.865	846.865	700.0	846.865	1	0.0	0.0	0	1.954
1687.963	0.295	1290.793	1047.975	240.0	1687.963	2	1407.8	1407.8	1	1.091
2305.672	0.258	2022.925	2022.925	340.0	2305.672	2	595.51	595.51	1	1.122
1518.661	0.377	1216.711	1030.847	240.0	1518.661	2	1195.601	1195.601	1	1.099
2152.182	0.357	2152.182	2152.182	260.0	2152.182	1	0.0	0.0	0	1.129
2131.293	0.374	2019.727	2019.727	240.0	2131.293	2	354.921	354.921	1	1.094
1335.753	1.15	1335.753	1335.753	980.0	1335.753	1	0.0	0.0	0	1.844
2355.867	0.356	2020.892	2020.892	900.0	2355.867	2	804.49	804.49	1	1.302
1943.161	0.208	1414.363	1030.084	800.0	1943.161	2	1741.27	1741.27	1	1.27
2100.252	0.475	2022.248	2022.248	840.0	2100.252	2	323.311	323.311	1	1.33
2280.667	0.265	2280.667	2280.667	260.0	2280.667	1	0.0	0.0	0	1.121
1557.418	0.304	1203.786	1031.351	240.0	1557.418	2	1117.551	1117.551	1	1.102
1202.668	0.559	1053.612	1041.632	160.0	1202.668	2	548.662	548.662	1	1.089
1019.689	0.515	1032.279	1032.279	353.107	1019.689	2	0.0	0.0	0	1.313
